user_id,problem_accuracy,process_count,process_pct,kg_count,kg_pct,other_process_count,other_process_pct,task_count_new,task_pct_new,task_pct,self_count_new,self_pct_new,selfreg_count,selfreg_pct,self_reg_pct,effective_feedback_pct
U_14861303,75.0,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_5987491,82.5136612021858,0,0.0,0,0.0,0,0.0,1,50.0,50.0,0,0.0,1,50.0,50.0,50.0
U_26602796,89.1891891891892,2,100.0,0,0.0,2,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_29643058,73.98843930635837,10,47.61904761904761,0,0.0,10,47.61904761904761,5,23.809523809523807,23.809523809523807,6,28.57142857142857,0,0.0,0.0,47.61904761904761
U_27726628,100.0,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_11800342,100.0,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_18486752,66.66666666666666,5,83.33333333333334,0,0.0,5,83.33333333333334,0,0.0,0.0,1,16.666666666666664,0,0.0,0.0,83.33333333333334
U_21345567,82.43243243243244,4,100.0,0,0.0,4,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_15404901,62.92134831460674,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_13458841,76.0233918128655,2,40.0,0,0.0,2,40.0,2,40.0,40.0,1,20.0,0,0.0,0.0,40.0
U_29596178,72.15189873417721,2,66.66666666666666,0,0.0,2,66.66666666666666,1,33.33333333333333,33.33333333333333,0,0.0,0,0.0,0.0,66.66666666666666
U_14663224,87.8048780487805,2,100.0,0,0.0,2,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_7146399,76.66666666666667,2,100.0,1,50.0,1,50.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_15424318,61.49425287356321,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_29648519,33.33333333333333,2,100.0,0,0.0,2,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_29005855,52.72727272727272,4,100.0,1,25.0,3,75.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_28682664,76.71232876712328,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,33.33333333333333,2,66.66666666666666,66.66666666666666,66.66666666666666
U_4184164,77.77777777777779,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_2037238,37.5,29,54.71698113207547,0,0.0,29,54.71698113207547,4,7.547169811320755,7.547169811320755,20,37.735849056603776,0,0.0,0.0,54.71698113207547
U_23202841,54.95495495495496,3,100.0,2,66.66666666666666,1,33.33333333333333,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_29209126,44.44444444444444,2,100.0,0,0.0,2,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_4490233,62.33766233766234,1,33.33333333333333,1,33.33333333333333,0,0.0,2,66.66666666666666,66.66666666666666,0,0.0,0,0.0,0.0,33.33333333333333
U_13822514,37.5,1,50.0,0,0.0,1,50.0,1,50.0,50.0,0,0.0,0,0.0,0.0,50.0
U_26430338,63.63636363636363,10,62.5,0,0.0,10,62.5,1,6.25,6.25,5,31.25,0,0.0,0.0,62.5
U_3767731,50.0,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_26379413,100.0,3,60.0,2,40.0,1,20.0,0,0.0,0.0,1,20.0,1,20.0,20.0,80.0
U_6226761,50.0,8,100.0,0,0.0,8,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_28726558,100.0,3,100.0,0,0.0,3,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_14929896,94.11764705882352,5,100.0,0,0.0,5,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_4131603,82.09606986899564,0,0.0,0,0.0,0,0.0,1,20.0,20.0,1,20.0,3,60.0,60.0,60.0
U_29423829,64.91228070175438,0,0.0,0,0.0,0,0.0,2,28.57142857142857,28.57142857142857,3,42.857142857142854,2,28.57142857142857,28.57142857142857,28.57142857142857
U_29054245,72.04301075268818,8,100.0,0,0.0,8,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_29325594,95.91836734693877,2,66.66666666666666,0,0.0,2,66.66666666666666,1,33.33333333333333,33.33333333333333,0,0.0,0,0.0,0.0,66.66666666666666
U_15404288,86.0,3,60.0,0,0.0,3,60.0,2,40.0,40.0,0,0.0,0,0.0,0.0,60.0
U_14905893,66.9172932330827,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_16011802,80.0,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_15307785,70.05649717514125,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_10670745,82.5,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_29467202,73.33333333333333,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_15129537,58.82352941176471,2,50.0,0,0.0,2,50.0,1,25.0,25.0,1,25.0,0,0.0,0.0,50.0
U_3493476,71.42857142857143,7,77.77777777777779,1,11.11111111111111,6,66.66666666666666,1,11.11111111111111,11.11111111111111,0,0.0,1,11.11111111111111,11.11111111111111,88.88888888888889
U_14834107,84.61538461538461,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,100.0,0,0.0,0.0,0.0
U_29684431,74.92957746478874,2,100.0,1,50.0,1,50.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_5385142,77.41935483870968,9,90.0,2,20.0,7,70.0,0,0.0,0.0,1,10.0,0,0.0,0.0,90.0
U_2467310,88.23529411764706,5,83.33333333333334,2,33.33333333333333,3,50.0,0,0.0,0.0,0,0.0,0,0.0,0.0,83.33333333333334
U_12461277,62.5,2,66.66666666666666,1,33.33333333333333,1,33.33333333333333,0,0.0,0.0,0,0.0,1,33.33333333333333,33.33333333333333,100.0
U_1994729,66.66666666666666,7,63.63636363636363,0,0.0,7,63.63636363636363,1,9.090909090909092,9.090909090909092,3,27.27272727272727,0,0.0,0.0,63.63636363636363
U_24140881,91.66666666666666,1,16.666666666666664,0,0.0,1,16.666666666666664,5,83.33333333333334,83.33333333333334,0,0.0,0,0.0,0.0,16.666666666666664
U_5574090,93.33333333333331,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_5574083,100.0,9,90.0,1,10.0,8,80.0,0,0.0,0.0,1,10.0,0,0.0,0.0,90.0
U_5574064,54.54545454545454,3,60.0,0,0.0,3,60.0,1,20.0,20.0,0,0.0,1,20.0,20.0,80.0
U_29119460,87.5,2,66.66666666666666,0,0.0,2,66.66666666666666,0,0.0,0.0,0,0.0,1,33.33333333333333,33.33333333333333,100.0
U_26428156,90.0,2,100.0,1,50.0,1,50.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_5617508,66.66666666666666,3,60.0,0,0.0,3,60.0,0,0.0,0.0,1,20.0,1,20.0,20.0,80.0
U_4097858,50.0,19,34.54545454545455,4,7.2727272727272725,15,27.27272727272727,24,43.63636363636363,43.63636363636363,11,20.0,1,1.8181818181818181,1.8181818181818181,36.36363636363637
U_15313711,66.66666666666666,4,100.0,0,0.0,4,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_22865888,50.0,2,100.0,0,0.0,2,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_18335055,74.28571428571429,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_21139673,84.375,8,100.0,0,0.0,8,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_762035,85.71428571428571,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_15502871,73.91304347826086,6,100.0,0,0.0,6,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_16572342,56.00000000000001,35,28.225806451612907,6,4.838709677419355,29,23.387096774193548,59,47.58064516129033,47.58064516129033,20,16.129032258064516,10,8.064516129032258,8.064516129032258,36.29032258064516
U_28420688,83.49514563106796,7,100.0,5,71.42857142857143,2,28.57142857142857,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_28368193,100.0,2,100.0,0,0.0,2,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_5574134,82.5,0,0.0,0,0.0,0,0.0,2,100.0,100.0,0,0.0,0,0.0,0.0,0.0
U_17502068,73.07692307692307,2,100.0,0,0.0,2,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_17177913,89.76744186046511,3,100.0,0,0.0,3,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_29001708,74.46808510638297,4,80.0,0,0.0,4,80.0,1,20.0,20.0,0,0.0,0,0.0,0.0,80.0
U_6350148,73.33333333333333,6,100.0,3,50.0,3,50.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_13544241,87.72727272727273,2,100.0,0,0.0,2,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_11680739,80.0,3,50.0,3,50.0,0,0.0,2,33.33333333333333,33.33333333333333,1,16.666666666666664,0,0.0,0.0,50.0
U_808713,75.0,1,25.0,0,0.0,1,25.0,3,75.0,75.0,0,0.0,0,0.0,0.0,25.0
U_11321207,68.42105263157895,2,50.0,1,25.0,1,25.0,2,50.0,50.0,0,0.0,0,0.0,0.0,50.0
U_2640692,83.33333333333334,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_15209719,74.02597402597402,4,80.0,0,0.0,4,80.0,1,20.0,20.0,0,0.0,0,0.0,0.0,80.0
U_29380914,57.89473684210527,1,33.33333333333333,0,0.0,1,33.33333333333333,0,0.0,0.0,1,33.33333333333333,1,33.33333333333333,33.33333333333333,66.66666666666666
U_11430949,31.25,7,41.17647058823529,0,0.0,7,41.17647058823529,5,29.411764705882355,29.411764705882355,2,11.76470588235294,1,5.88235294117647,5.88235294117647,47.05882352941176
U_206390,71.30434782608695,2,25.0,0,0.0,2,25.0,5,62.5,62.5,1,12.5,0,0.0,0.0,25.0
U_28950033,35.714285714285715,0,0.0,0,0.0,0,0.0,2,28.57142857142857,28.57142857142857,5,71.42857142857143,0,0.0,0.0,0.0
U_29498229,0.0,3,100.0,1,33.33333333333333,2,66.66666666666666,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_12975445,66.66666666666666,7,100.0,6,85.71428571428571,1,14.285714285714285,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_13555957,63.565891472868216,19,86.36363636363636,12,54.54545454545454,7,31.818181818181817,2,9.090909090909092,9.090909090909092,0,0.0,1,4.545454545454546,4.545454545454546,90.9090909090909
U_29466309,76.66666666666667,11,100.0,0,0.0,11,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_15455446,60.86956521739131,7,100.0,4,57.14285714285714,3,42.857142857142854,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_16062180,68.18181818181817,3,75.0,0,0.0,3,75.0,1,25.0,25.0,0,0.0,0,0.0,0.0,75.0
U_14026813,81.25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,2,100.0,0,0.0,0.0,0.0
U_29381315,79.83193277310924,3,100.0,2,66.66666666666666,1,33.33333333333333,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_5617477,100.0,4,66.66666666666666,0,0.0,4,66.66666666666666,1,16.666666666666664,16.666666666666664,0,0.0,0,0.0,0.0,66.66666666666666
U_8475751,58.82352941176471,10,55.55555555555556,1,5.555555555555555,9,50.0,2,11.11111111111111,11.11111111111111,6,33.33333333333333,0,0.0,0.0,55.55555555555556
U_11642954,93.10344827586206,2,20.0,0,0.0,2,20.0,6,60.0,60.0,0,0.0,2,20.0,20.0,40.0
U_29694439,66.66666666666666,4,100.0,0,0.0,4,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_5617447,54.11764705882353,5,100.0,0,0.0,5,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_24103516,82.75862068965517,2,100.0,0,0.0,2,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_14033899,56.66666666666666,2,33.33333333333333,1,16.666666666666664,1,16.666666666666664,4,66.66666666666666,66.66666666666666,0,0.0,0,0.0,0.0,33.33333333333333
U_29616801,72.72727272727273,5,100.0,0,0.0,5,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_28666569,73.46938775510205,4,100.0,0,0.0,4,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_29669284,0.0,0,0.0,0,0.0,0,0.0,1,50.0,50.0,0,0.0,1,50.0,50.0,50.0
U_28440801,58.82352941176471,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_15497297,81.31313131313132,5,50.0,0,0.0,5,50.0,1,10.0,10.0,4,40.0,0,0.0,0.0,50.0
U_4213473,78.78787878787878,5,33.33333333333333,1,6.666666666666667,4,26.666666666666668,5,33.33333333333333,33.33333333333333,1,6.666666666666667,4,26.666666666666668,26.666666666666668,60.0
U_29209793,33.33333333333333,3,75.0,0,0.0,3,75.0,0,0.0,0.0,1,25.0,0,0.0,0.0,75.0
U_17216207,66.66666666666666,4,66.66666666666666,0,0.0,4,66.66666666666666,1,16.666666666666664,16.666666666666664,1,16.666666666666664,0,0.0,0.0,66.66666666666666
U_192760,60.86956521739131,2,100.0,0,0.0,2,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_13802861,75.80645161290323,4,100.0,0,0.0,4,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_15110435,78.4090909090909,2,100.0,0,0.0,2,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_28718750,85.82089552238806,3,100.0,0,0.0,3,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_5464307,70.27027027027027,2,100.0,0,0.0,2,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_5417987,71.05263157894737,7,77.77777777777779,0,0.0,7,77.77777777777779,1,11.11111111111111,11.11111111111111,1,11.11111111111111,0,0.0,0.0,77.77777777777779
U_29753716,66.66666666666666,5,71.42857142857143,0,0.0,5,71.42857142857143,0,0.0,0.0,2,28.57142857142857,0,0.0,0.0,71.42857142857143
U_6915933,57.29537366548043,1,6.666666666666667,0,0.0,1,6.666666666666667,2,13.333333333333334,13.333333333333334,12,80.0,0,0.0,0.0,6.666666666666667
U_15052187,80.0,1,33.33333333333333,0,0.0,1,33.33333333333333,1,33.33333333333333,33.33333333333333,0,0.0,1,33.33333333333333,33.33333333333333,66.66666666666666
U_29340394,73.91304347826086,1,50.0,0,0.0,1,50.0,0,0.0,0.0,1,50.0,0,0.0,0.0,50.0
U_22743974,86.53846153846155,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_9091756,83.75,1,50.0,0,0.0,1,50.0,0,0.0,0.0,1,50.0,0,0.0,0.0,50.0
U_2014800,84.98168498168498,4,66.66666666666666,0,0.0,4,66.66666666666666,0,0.0,0.0,0,0.0,2,33.33333333333333,33.33333333333333,100.0
U_29754966,69.04761904761905,8,100.0,0,0.0,8,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_27207015,100.0,2,100.0,0,0.0,2,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_10205902,76.21776504297995,17,94.44444444444444,13,72.22222222222221,4,22.22222222222222,1,5.555555555555555,5.555555555555555,0,0.0,0,0.0,0.0,94.44444444444444
U_9066564,54.16666666666666,5,100.0,0,0.0,5,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_8237634,86.4406779661017,10,90.9090909090909,0,0.0,10,90.9090909090909,0,0.0,0.0,0,0.0,1,9.090909090909092,9.090909090909092,100.0
U_10384958,100.0,1,20.0,0,0.0,1,20.0,0,0.0,0.0,2,40.0,2,40.0,40.0,60.0
U_16990056,65.625,6,60.0,1,10.0,5,50.0,2,20.0,20.0,0,0.0,0,0.0,0.0,60.0
U_1445263,68.98550724637681,7,63.63636363636363,1,9.090909090909092,6,54.54545454545454,3,27.27272727272727,27.27272727272727,0,0.0,1,9.090909090909092,9.090909090909092,72.72727272727273
U_29588323,87.1559633027523,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_386535,81.25,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,100.0,0,0.0,0.0,0.0
U_6361942,90.9090909090909,4,66.66666666666666,0,0.0,4,66.66666666666666,1,16.666666666666664,16.666666666666664,1,16.666666666666664,0,0.0,0.0,66.66666666666666
U_4831444,83.33333333333334,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_1169478,85.82089552238806,13,81.25,0,0.0,13,81.25,1,6.25,6.25,1,6.25,1,6.25,6.25,87.5
U_5498813,48.57142857142857,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_14051524,75.0,1,50.0,0,0.0,1,50.0,0,0.0,0.0,1,50.0,0,0.0,0.0,50.0
U_11259867,77.04918032786885,6,85.71428571428571,4,57.14285714285714,2,28.57142857142857,1,14.285714285714285,14.285714285714285,0,0.0,0,0.0,0.0,85.71428571428571
U_23168030,62.5,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_7093327,73.21428571428571,4,100.0,0,0.0,4,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_10594487,70.37037037037037,4,66.66666666666666,0,0.0,4,66.66666666666666,1,16.666666666666664,16.666666666666664,0,0.0,1,16.666666666666664,16.666666666666664,83.33333333333334
U_2049078,71.01449275362319,5,100.0,4,80.0,1,20.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_29448433,0.0,6,100.0,0,0.0,6,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_25297002,73.33333333333333,4,66.66666666666666,1,16.666666666666664,3,50.0,0,0.0,0.0,2,33.33333333333333,0,0.0,0.0,66.66666666666666
U_29779370,75.86206896551724,4,100.0,0,0.0,4,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_7491818,71.70731707317073,24,92.3076923076923,0,0.0,24,92.3076923076923,1,3.8461538461538463,3.8461538461538463,0,0.0,0,0.0,0.0,92.3076923076923
U_29782676,87.5,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_29772129,58.27338129496403,3,100.0,0,0.0,3,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_28581716,50.0,9,47.368421052631575,0,0.0,9,47.368421052631575,6,31.57894736842105,31.57894736842105,1,5.263157894736842,1,5.263157894736842,5.263157894736842,52.63157894736842
U_27918512,100.0,152,89.94082840236686,127,75.14792899408283,25,14.792899408284024,13,7.6923076923076925,7.6923076923076925,2,1.183431952662722,2,1.183431952662722,1.183431952662722,91.1242603550296
U_9031919,80.46272493573264,7,100.0,0,0.0,7,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_25374083,85.65217391304348,3,75.0,0,0.0,3,75.0,0,0.0,0.0,1,25.0,0,0.0,0.0,75.0
U_29784331,60.0,2,100.0,0,0.0,2,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_15196448,85.71428571428571,4,100.0,0,0.0,4,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_12385064,79.01234567901234,4,80.0,0,0.0,4,80.0,1,20.0,20.0,0,0.0,0,0.0,0.0,80.0
U_16143496,85.36585365853658,2,100.0,0,0.0,2,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_29776405,75.0,13,100.0,0,0.0,13,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_11506349,76.0,8,80.0,0,0.0,8,80.0,1,10.0,10.0,0,0.0,1,10.0,10.0,90.0
U_13050297,65.48672566371681,5,83.33333333333334,1,16.666666666666664,4,66.66666666666666,0,0.0,0.0,0,0.0,1,16.666666666666664,16.666666666666664,100.0
U_11857097,20.0,16,34.78260869565217,0,0.0,16,34.78260869565217,15,32.608695652173914,32.608695652173914,15,32.608695652173914,0,0.0,0.0,34.78260869565217
U_29277976,83.33333333333334,2,100.0,0,0.0,2,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_1975638,100.0,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_29327460,75.0,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_29189766,73.07692307692307,0,0.0,0,0.0,0,0.0,1,33.33333333333333,33.33333333333333,2,66.66666666666666,0,0.0,0.0,0.0
U_15323714,0.0,1,16.666666666666664,0,0.0,1,16.666666666666664,4,66.66666666666666,66.66666666666666,0,0.0,1,16.666666666666664,16.666666666666664,33.33333333333333
U_29794492,50.0,5,100.0,0,0.0,5,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_17960856,63.20907617504052,6,66.66666666666666,0,0.0,6,66.66666666666666,3,33.33333333333333,33.33333333333333,0,0.0,0,0.0,0.0,66.66666666666666
U_5574060,77.01149425287356,2,66.66666666666666,0,0.0,2,66.66666666666666,1,33.33333333333333,33.33333333333333,0,0.0,0,0.0,0.0,66.66666666666666
U_29749195,81.33333333333333,0,0.0,0,0.0,0,0.0,1,100.0,100.0,0,0.0,0,0.0,0.0,0.0
U_28790302,79.73568281938326,0,0.0,0,0.0,0,0.0,2,66.66666666666666,66.66666666666666,0,0.0,1,33.33333333333333,33.33333333333333,33.33333333333333
U_23206527,61.78861788617886,2,100.0,0,0.0,2,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_29765975,100.0,0,0.0,0,0.0,0,0.0,1,100.0,100.0,0,0.0,0,0.0,0.0,0.0
U_28657090,89.3103448275862,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_29351150,86.76470588235294,4,80.0,0,0.0,4,80.0,1,20.0,20.0,0,0.0,0,0.0,0.0,80.0
U_6992323,80.66666666666666,1,14.285714285714285,1,14.285714285714285,0,0.0,3,42.857142857142854,42.857142857142854,3,42.857142857142854,0,0.0,0.0,14.285714285714285
U_9209951,38.88888888888889,2,25.0,0,0.0,2,25.0,4,50.0,50.0,2,25.0,0,0.0,0.0,25.0
U_29558667,58.333333333333336,6,75.0,3,37.5,3,37.5,1,12.5,12.5,0,0.0,1,12.5,12.5,87.5
U_27719199,0.0,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_29073592,72.16494845360825,2,100.0,0,0.0,2,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_28789637,74.35897435897436,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_28314481,85.61872909698997,4,80.0,0,0.0,4,80.0,1,20.0,20.0,0,0.0,0,0.0,0.0,80.0
U_11086899,83.33333333333334,5,55.55555555555556,1,11.11111111111111,4,44.44444444444444,3,33.33333333333333,33.33333333333333,1,11.11111111111111,0,0.0,0.0,55.55555555555556
U_25271268,87.5,4,50.0,0,0.0,4,50.0,4,50.0,50.0,0,0.0,0,0.0,0.0,50.0
U_29794674,63.02521008403361,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_16388553,74.35897435897436,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_29472910,68.05555555555556,7,100.0,0,0.0,7,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_13359450,75.0,4,66.66666666666666,0,0.0,4,66.66666666666666,2,33.33333333333333,33.33333333333333,0,0.0,0,0.0,0.0,66.66666666666666
U_15501189,86.81672025723472,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_29323892,50.0,2,66.66666666666666,0,0.0,2,66.66666666666666,1,33.33333333333333,33.33333333333333,0,0.0,0,0.0,0.0,66.66666666666666
U_15386006,65.44655929721816,6,100.0,2,33.33333333333333,4,66.66666666666666,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_25004920,85.71428571428571,0,0.0,0,0.0,0,0.0,1,100.0,100.0,0,0.0,0,0.0,0.0,0.0
U_4474269,84.72222222222221,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_26579473,38.46153846153847,1,100.0,0,0.0,1,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_29435680,75.80645161290323,2,100.0,0,0.0,2,100.0,0,0.0,0.0,0,0.0,0,0.0,0.0,100.0
U_13328824,76.0,6,42.857142857142854,0,0.0,6,42.857142857142854,5,35.714285714285715,35.714285714285715,3,21.428571428571427,0,0.0,0.0,42.85714285714285
